Hilaria  ,2,120.55060823013812
Noel  ,1,65.12497507692817
Charline  ,1,12.586001107417378
Yaeko  ,1,31.004834835823313
Allen  ,1,74.5064002131142
Morris  ,1,49.804529476994205
Angelyn  ,1,66.38229422811833
Donita  ,1,63.21415279766241
Tamara  ,1,31.830442227853496
Margurite  ,1,54.67685251932506
Kassie  ,1,38.19812718656226
Jamison  ,2,99.49733588378797
Anisa  ,1,38.758282142031696
Robin  ,1,69.41558964256603
Hien  ,2,55.64961482450003
Will  ,1,11.6935319799931
Ima  ,1,55.85815909185491
isha  ,1,95.51090068110514
Jerold  ,1,74.15883732757302
Alejandrina  ,1,60.37725262412048
Felix  ,1,36.84757865198278
Chong  ,1,18.28988331110817
Ignacia  ,2,88.37517282460189
Annamae  ,1,56.45741795111236
Jacelyn  ,1,47.69925319297018
Delmar  ,1,68.71820799323854
Celeste  ,1,6.6208424105363655
Shani  ,2,17.06456288845748
Chris  ,2,118.34701842184077
Nisha  ,1,71.42740399037412
Delpha  ,1,67.19684852541799
Jon  ,1,83.48559934571362
Geralyn  ,1,29.936866301688404
Alysa  ,1,98.35541444688721
Mee  ,1,38.74047654431201
Alayna  ,1,31.43276987981971
Candy  ,1,54.35757870700603
Ara  ,1,3.1792447099354137
Hyon  ,1,23.6303704566749
Brenda  ,1,53.0062017882034
Olen  ,1,14.08383373588389
Ariana  ,2,89.1183126115829
Jolanda  ,1,45.812688940919486
Ellena  ,1,11.83592660424626
Selena  ,1,87.70791336524356
Yuki  ,1,22.51665625907513
Gregg  ,1,63.37401840891667
Tameika  ,1,26.34944498311492
Yoko  ,1,79.75630201362208
Jake  ,2,90.33087220884232
Fannie  ,2,104.62446768042037
Felica  ,1,76.47015186417197
Aleen  ,1,62.36551501342147
Gabriella  ,1,85.79978443536356
Nieves  ,2,96.15867525267976
Shondra  ,2,65.17563657228757
Bulah  ,1,52.04088764495194
Jackelyn  ,1,16.546016673281226
Zana  ,1,51.419435037288544
Kindra  ,1,11.226623249577505
Suzann  ,1,96.48898435362906
Donte  ,1,82.78616813750752
Taren  ,1,50.411247063567146
Kyra  ,1,80.24721398564668
Hillary  ,1,12.643596512808198
Keith  ,1,96.68498638781651
Alonso  ,1,33.818368737119606
Shu  ,1,71.82123571878518
Willis  ,2,31.398678901520718
Britteny  ,1,48.819290381898625
Delsie  ,1,9.285606844394811
Alex  ,1,0.057889446920667
Eboni  ,1,88.47639299503706
Velva  ,1,39.3875674313497
Garfield  ,1,99.2637164086685
Bobbie  ,1,43.339975878269996
Hanh  ,1,7.75824581534994
Evon  ,1,89.72796838946728
Celinda  ,2,43.17925636758893
Jack  ,1,78.34077691654097
Lilla  ,1,98.93574705367595
Mitch  ,1,99.74877349881227
Juanita  ,1,17.320989742268956
Shasta  ,2,48.34727069222451
Joycelyn  ,2,80.38398925074752
Otto  ,2,111.19299510791971
Roosevelt  ,1,61.508515951341934
Venetta  ,1,43.358804639628765
Brenna  ,1,76.97897367372609
Alma  ,1,33.384305770764165
Ruthie  ,1,50.49043184424844
Vivienne  ,1,34.63696649910547
Else  ,1,57.039371323210005
Kristi  ,1,17.642136779034402
Kory  ,1,83.03832364181875
Merna  ,1,92.09344227112042
Shane  ,1,32.77509753376386
Elayne  ,1,32.372246021810845
Eura  ,1,0.8707108250093687
Nelson  ,1,27.626678345158197
Angie  ,1,68.89619055396682
Quintin  ,1,2.3107996022888155
Grayce  ,2,67.33911449024241
Jules  ,1,58.10199065589997
Candi  ,1,38.05972609703902
Minnie  ,1,70.74844623586964
Jeane  ,1,51.53334418209406
Florentina  ,2,91.24540545054981
Ernestine  ,1,65.41733252347434
Diann  ,1,70.5973026031542
Meagan  ,1,26.208468158079146
Temple  ,1,45.21807262937087
Sharyl  ,1,36.66289523599073
Madeleine  ,1,15.556015915160303
Lavonna  ,1,85.5098041493159
Lyle  ,1,2.7385055668669556
Vincenza  ,1,4.4954291025060655
Hosea  ,1,8.505615531728882
Carisa  ,2,96.86200418244876
Russell  ,1,25.11858251626743
Tarah  ,1,95.05646317397168
Concepcion  ,1,22.814109015529727
Pearle  ,1,45.628649807320556
Dorris  ,1,90.00224725742588
Enrique  ,1,97.40956726769673
Lavinia  ,1,45.26526576816921
Enedina  ,1,80.26188856554732
Theressa  ,1,22.217448787507287
Roxane  ,1,56.52523652122904
Lilia  ,1,31.473771844993937
Beatris  ,1,18.034744804019287
Linn  ,2,142.70584639692908
Dotty  ,1,57.37144154166741
Evie  ,1,95.82550734271027
Frances  ,1,60.37296742280366
Cinderella  ,1,30.291112067288182
Stanley  ,1,35.42553257645646
Malisa  ,1,49.29430942134434
Della  ,1,29.776684044775948
Pearl  ,1,9.334904724229109
Barbera  ,1,67.65142994599755
Cherish  ,1,37.646664371128466
Jolene  ,1,96.24185003919752
Beverley  ,1,45.901181700100636
Sophie  ,1,12.89406902362542
Ela  ,1,91.38889876784998
Diego  ,1,61.19308463629562
Amado  ,1,13.020546719654858
Tu  ,1,41.774384153147516
Tressa  ,1,30.545216971342704
Pamella  ,1,34.9861233809025
Thomasena  ,2,174.58507693298964
Caroll  ,1,8.664723005703967
January  ,1,96.24998571737522
Rufus  ,1,43.94280988298834
Willena  ,1,93.06683499376203
Anjelica  ,1,27.9358352994885
Charise  ,1,46.83923786997104
Tamesha  ,1,95.52312659229092
Andera  ,1,44.49782771041087
Trenton  ,1,79.4348711583922
Seth  ,1,23.17879091478485
Vickie  ,1,26.48749299336425
Laquanda  ,1,93.82171597082818
Lorinda  ,1,24.448244713998836
Tomas  ,1,59.21434607421947
Katlyn  ,1,66.81732581526047
Demarcus  ,1,22.981594778894177
Elisa  ,1,23.31741228103462
Son  ,1,87.08793726058288
Anna  ,1,4.703898368884141
Quiana  ,1,44.60153489185862
Aurelio  ,1,76.13651017372642
Ying  ,1,73.12834736805762
Dorothy  ,1,49.36259990964873
Roland  ,1,99.91761010374586
Chi  ,1,70.1427407026167
Jule  ,2,101.4296707024863
Inez  ,1,53.43209605601997
Mamie  ,1,68.92395860138248
Rosendo  ,1,59.109244100929736
Tonita  ,1,6.1235778018224885
Edwina  ,1,6.032845778651385
Garry  ,2,95.23091206543509
Billy  ,1,2.0419519890364946
Phoebe  ,1,91.68048609833508
Marylynn  ,1,25.087649717252635
Julie  ,2,108.48873676839303
Cathleen  ,1,28.158441617086083
Wilton  ,1,61.6639972137757
Leora  ,2,106.72035008358486
Floyd  ,1,99.19707464602484
Roseline  ,1,78.64443629187487
Mauro  ,1,87.05717396772992
Jazmin  ,1,52.20864483116364
Austin  ,1,37.36302268084969
Angila  ,1,29.455471578368442
Todd  ,2,116.55760227207247
Hipolito  ,1,99.75709451362577
Richelle  ,2,77.87045229768717
Hyun  ,1,99.4089678125409
Brenton  ,1,69.28711690800564
Samatha  ,1,59.62794388698238
Pinkie  ,1,31.034550343807698
Cecil  ,1,24.88082274794593
Marjorie  ,1,60.215778126388706
Peggy  ,1,75.899577866488
Ferdinand  ,1,70.37000202612771
Jannette  ,1,12.99197286366357
Lura  ,1,54.71626422646874
Chanda  ,1,49.08474504407364
Minerva  ,1,28.224287512241297
Daniele  ,1,60.02829483303842
Brittny  ,1,81.55419734072635
Amberly  ,1,17.552908071221818
Lajuana  ,1,99.08237439062036
Lawrence  ,1,96.16147890270508
Clarisa  ,1,5.297059518085156
Mendy  ,2,145.54494226628861
Francine  ,1,27.030379652010716
Alleen  ,1,68.2332349766058
Angelique  ,1,75.45996541409725
Faith  ,1,39.82107333045411
Kimberly  ,1,22.52018747429807
Corinna  ,1,88.25569443119713
Leona  ,2,91.8311729691051
Johnathan  ,1,62.32402153603943
Debra  ,1,20.099618059984248
Hyacinth  ,2,106.48017677356921
Nerissa  ,1,47.21032813458707
Michaela  ,1,35.22824208638661
Sammy  ,1,88.31684774607153
Felicidad  ,1,97.82602692067279
Adah  ,1,31.50460762163475
Aleisha  ,2,96.04762688620413
Tory  ,1,6.56146941172252
Judi  ,1,7.8316045879618486
Donya  ,1,48.5600637333074
Stefani  ,1,22.880846229492548
Timika  ,1,14.878389224679523
Catina  ,1,9.99513907494517
Aisha  ,1,0.47729033964430956
Marsha  ,1,72.1964877560869
Mozella  ,2,144.10146664956457
Kathleen  ,1,41.12647654067203
Rasheeda  ,1,68.56779933274393
Cristobal  ,1,5.665946732643279
Tova  ,1,58.83353293140433
Marvis  ,1,73.56545475641923
Loreen  ,1,92.46358994918026
Maryland  ,1,86.00074852373419
Leandro  ,1,33.35211353137686
Youlanda  ,1,20.199426650974296
Antonietta  ,2,137.38789598156706
Latoria  ,1,19.723758956747307
Joella  ,1,86.95319540594288
Michele  ,1,73.47501913405833
Melodie  ,1,82.03113974934384
Johnathon  ,1,93.43031757460761
Clarita  ,2,65.11142044930949
Elma  ,1,15.252260237932747
Delmy  ,1,17.92302643970349
Zulma  ,1,25.359602127785365
Trevor  ,2,128.40561644893748
Floria  ,1,75.0916873394172
Justin  ,1,44.63985282001279
Arletha  ,1,12.886012843320415
Leon  ,2,145.65998038023542
Eve  ,1,66.31295836063032
Caprice  ,1,91.18277043349924
Gustavo  ,1,99.0004727958041
Jaime  ,1,80.06060046126916
Fidel  ,2,84.87674919847538
Marceline  ,1,35.691761880508764
Scot  ,2,45.709630514050716
Shelli  ,1,22.33183233987459
Sherman  ,2,71.86832598456861
Minda  ,1,33.55128402089021
Jacinto  ,1,98.7035526390096
Annie  ,1,51.193342220981286
Kevin  ,2,53.61362546922283
